url,canonical_url,title,content_hash,locale,page_type
https://www.marykay.com/es/makeup/face/primer,/es/makeup/face/primer,Prebase perfeccionadora | Mary Kay,e3fb1f4e8f5f498e2457b0e3e720cb5d2a8340456403e52297f976162295f003,es_US,category
https://www.marykay.com/en/makeup/face/concealer,/en/makeup/face/concealer,Concealer | Mary Kay,5f945210c46aeb215232cec146b178a538057cac5514e2889185e28448f77264,en_US,category
https://www.marykay.com/es/makeup/face/concealer,/es/makeup/face/concealer,Disimuladores | Mary Kay,734efe4a978161b600adc00b1e5b487533c0f410a7c342dd8567713c0bb5862a,es_US,category
https://www.marykay.com/en/makeup/eyes/eyeliner,/en/makeup/eyes/eyeliner,Eyeliner | Mary Kay,db9ceb667c0b8bff165106a808d095bd2d6833750a2e6e841b935287986b41f6,en_US,category
https://www.marykay.com/es/makeup/eyes/eyeliner,/es/makeup/eyes/eyeliner,Delineadores de ojos | Mary Kay,eaad43d9e617202884816cca33ef5671e78784689d0736eaca32ad142b3409a7,es_US,category
https://www.marykay.com/en/makeup/eyes/mascara-lashes,/en/makeup/eyes/mascara-lashes,Mascara & Lashes | Mary Kay,9c2639a9b242ed0d042abc170e4ea81395b4a941d1be4207f666077553c10e77,en_US,category
https://www.marykay.com/es/makeup/eyes/mascara-lashes,/es/makeup/eyes/mascara-lashes,Rímel/Pestañas | Mary Kay,fbf79b9f5b9aa823d02e67384908561d1ddb08d2ea71c1c207b4cbda574242d7,es_US,category
https://www.marykay.com/en/gifts/gifts-category/pampering-gifts,/en/gifts/gifts-category/pampering-gifts,Pampering Gifts | Mary Kay,691665ff1657f5b35e1ce73ff2191a8af5861597642747b3c5f277f064e66cc5,en_US,category
https://www.marykay.com/es/gifts/gifts-category/pampering-gifts,/es/gifts/gifts-category/pampering-gifts,Regalos para consentir | Mary Kay,2a2003d7932d252856e59325410f6adc085a4874684ae25f86343c172b08ca32,es_US,category
https://www.marykay.com/en/gifts/price-range/dollar-15-and-under,/en/gifts/price-range/dollar-15-and-under,$15 and Under | Mary Kay,8ffd8ffbae45dd86afc171d81423130c54e57ba69a25fd79b6bc9d2ad8afa1a4,en_US,category
https://www.marykay.com/es/gifts/price-range/dollar-15-and-under,/es/gifts/price-range/dollar-15-and-under,$15 o menos | Mary Kay,6aba20e4ab2fee44e51912cb68de414c104449fbc7bec6d1fc1bb527a17ac8dd,es_US,category
https://www.marykay.com/en/gifts/price-range/dollar-50-and-under,/en/gifts/price-range/dollar-50-and-under,$50 and Under | Mary Kay,24de1bf756fe681f5a7fa455ddf60064ab584375462f6b7794679eedbdf9993e,en_US,category
https://www.marykay.com/es/gifts/price-range/dollar-50-and-under,/es/gifts/price-range/dollar-50-and-under,$50 o menos | Mary Kay,975f57d3181f422b496285c627bded40f14e3ab8147c4eef49f968991120cdf2,es_US,category
https://www.marykay.com/en/discover/makeup-trends-techniques/blackberry-vinyl,/en/discover/makeup-trends-techniques/blackberry-vinyl,Blackberry Vinyl | Mary Kay,24e2bbd43ed8a146b54acb93465d0019a84ae825a10665b3f042e5605e7ba60d,en_US,content
https://www.marykay.com/es/discover/makeup-trends-techniques/blackberry-vinyl,/es/discover/makeup-trends-techniques/blackberry-vinyl,Blackberry Vinyl | Mary Kay,e3f7a707ed4355ea666626350f6be03c25e9f9c657299d36118e92aaa2b40ee4,es_US,content
https://www.marykay.com/en/new-products,/en/new-products,New Products | Mary Kay,d94ca422aec1318f5dd915d02afcdaf1cc9e3bf4ef05c34874a7b7fe949f3c8a,en_US,category
https://www.marykay.com/es/new-products,/es/new-products,Nuevos | Mary Kay,ea176fb6ef0dcb0ab3fdebd32daeeacccde3924e9d0f9b2305a5788e1dafd839,es_US,category
https://www.marykay.com/en/gifts/gifts-category/gift-sets,/en/gifts/gifts-category/gift-sets,Gift Sets | Mary Kay,b72f0df72084b7ae3d0a923933819352f33b747c9a29e837d6dde241012aa59c,en_US,category
https://www.marykay.com/es/gifts/gifts-category/gift-sets,/es/gifts/gifts-category/gift-sets,Juegos de regalo | Mary Kay,39b1472508e79943f3459efc3d07ba7e12d671b5f537680574b30a828decf29c,es_US,category
https://www.marykay.com/en/body-sun/body-sun-concern,/en/body-sun/body-sun-concern,Concern | Mary Kay,b063fe3b288b2b08c758954c2d4989355f6e8eb15c24ae3eb0c10c97d141fc39,en_US,category
https://www.marykay.com/es/body-sun/body-sun-concern,/es/body-sun/body-sun-concern,Problema | Mary Kay,086da4a7c027d113d8635e6fb54c841fcbf0c73ba760cf278c837eb854a14e02,es_US,category
https://www.marykay.com/en/discover/virtual-beauty-tools/mirrorme,/en/discover/virtual-beauty-tools/mirrorme,Mirror Me™ Virtual Try-On | Mary Kay,475f11f5468435bb730bbf249e21f784ec2aa2ea87ae5eff820fa8b97489b422,en_US,content
https://www.marykay.com/es/discover/virtual-beauty-tools/mirrorme,/es/discover/virtual-beauty-tools/mirrorme,Mirror Me™ probador virtual | Mary Kay,207f2fe93eeadfe807d1b99291020444fef749f726cf03d0dea5df2453b64ccf,es_US,content
https://www.marykay.com/en/skincare/product/cleanser,/en/skincare/product/cleanser,Cleanser | Mary Kay,46367a38a56102f3268c0608201ceca6b8304f87b2d5c0fb29d2449efdef6cee,en_US,category
https://www.marykay.com/es/skincare/product/cleanser,/es/skincare/product/cleanser,Limpiador | Mary Kay,c240008d16d3e14e5e92f3e54420fa2c1a2f36f63f41e7734e214090da53a2e3,es_US,category
https://www.marykay.com/en/makeup/face/foundation,/en/makeup/face/foundation,Foundation | Mary Kay,028e4a303365e801a5db138b68f0728a3bc99218ddd49e254cef950b1a20d954,en_US,category
https://www.marykay.com/es/makeup/face/foundation,/es/makeup/face/foundation,Bases | Mary Kay,b7ca3da05d41bee9fd551d0c72d6afd357c35ad04b80cae35b86e767c4c02872,es_US,category
https://www.marykay.com/en/makeup/face/loose-powder,/en/makeup/face/loose-powder,Loose Powder | Mary Kay,7e92aa5d97cdb7b6fc63a28dab7ba0106b3d4a4bc5825a3a0f11660b23280647,en_US,category
https://www.marykay.com/es/makeup/face/loose-powder,/es/makeup/face/loose-powder,Polvo suelto | Mary Kay,add4c726de3d06b3c4e2e8d033ad60c3dca62b1fb910c3b34ba420ef536b0993,es_US,category
https://www.marykay.com/en/makeup/cheeks/blush,/en/makeup/cheeks/blush,Blush | Mary Kay,1ff5bd462d56108bfb79ae7f08ee0c4d62f8ec0d9c386410f012b06e51f4db09,en_US,category
https://www.marykay.com/es/makeup/cheeks/blush,/es/makeup/cheeks/blush,Rubor | Mary Kay,cc36c26e190186c017c900d8835bef92939de8ad5c4151a5111c3f0b0caba94a,es_US,category
